date,close,ema_6,ema_7,ema_8,ema_9,ema_10,ema_11,ema_12,ema_13,ema_14,ema_15,ema_16,ema_17,ema_18,ema_19,ema_20,sma_6,sma_7,sma_8,sma_9,sma_10,sma_11,sma_12,sma_13,sma_14,sma_15,sma_16,sma_17,sma_18,sma_19,sma_20,wma_6,wma_7,wma_8,wma_9,wma_10,wma_11,wma_12,wma_13,wma_14,wma_15,wma_16,wma_17,wma_18,wma_19,wma_20,trima_6,trima_7,trima_8,trima_9,trima_10,trima_11,trima_12,trima_13,trima_14,trima_15,trima_16,trima_17,trima_18,trima_19,trima_20,t3_6,t3_7,t3_8,t3_9,t3_10,t3_11,t3_12,t3_13,t3_14,t3_15,t3_16,t3_17,t3_18,t3_19,t3_20,rsi_6,rsi_7,rsi_8,rsi_9,rsi_10,rsi_11,rsi_12,rsi_13,rsi_14,rsi_15,rsi_16,rsi_17,rsi_18,rsi_19,rsi_20,willr_6,willr_7,willr_8,willr_9,willr_10,willr_11,willr_12,willr_13,willr_14,willr_15,willr_16,willr_17,willr_18,willr_19,willr_20,adx_6,adx_7,adx_8,adx_9,adx_10,adx_11,adx_12,adx_13,adx_14,adx_15,adx_16,adx_17,adx_18,adx_19,adx_20,mom_6,mom_7,mom_8,mom_9,mom_10,mom_11,mom_12,mom_13,mom_14,mom_15,mom_16,mom_17,mom_18,mom_19,mom_20,cci_6,cci_7,cci_8,cci_9,cci_10,cci_11,cci_12,cci_13,cci_14,cci_15,cci_16,cci_17,cci_18,cci_19,cci_20,cmo_6,cmo_7,cmo_8,cmo_9,cmo_10,cmo_11,cmo_12,cmo_13,cmo_14,cmo_15,cmo_16,cmo_17,cmo_18,cmo_19,cmo_20,roc_6,roc_7,roc_8,roc_9,roc_10,roc_11,roc_12,roc_13,roc_14,roc_15,roc_16,roc_17,roc_18,roc_19,roc_20,mfi_6,mfi_7,mfi_8,mfi_9,mfi_10,mfi_11,mfi_12,mfi_13,mfi_14,mfi_15,mfi_16,mfi_17,mfi_18,mfi_19,mfi_20,trix_6,trix_7,trix_8,trix_9,trix_10,trix_11,trix_12,trix_13,trix_14,trix_15,trix_16,trix_17,trix_18,trix_19,trix_20,dx_6,dx_7,dx_8,dx_9,dx_10,dx_11,dx_12,dx_13,dx_14,dx_15,dx_16,dx_17,dx_18,dx_19,dx_20
2022-02-02,136.9853057861328,133.1094,133.0437,133.0064,132.9823,132.9633,132.945,132.9253,132.9032,132.8784,132.8512,132.822,132.7913,132.7597,132.7278,132.696,131.9388,131.7802,132.1843,132.9213,133.498,133.791,133.7854,133.5142,133.3103,133.244,133.0799,132.8236,132.7555,132.5847,132.6362,132.7313,132.4935,132.4248,132.5241,132.7012,132.8828,133.0217,133.092,133.1211,133.1365,133.1298,133.0958,133.06,133.0125,132.9766,131.725,131.4965,131.5232,131.8321,132.2983,132.7449,133.1574,133.4013,133.5811,133.6991,133.7298,133.6923,133.582,133.452,133.2995,132.2212,132.5987,132.9175,133.1709,133.3739,133.5339,133.6475,133.7062,133.7028,133.6345,133.504,133.3185,133.0879,132.8238,132.5378,64.7642,62.9715,61.6509,60.6413,59.8398,59.1801,58.6193,58.1294,57.6922,57.2955,56.9311,56.5935,56.2786,55.9836,55.7063,-3.5058,-3.5058,-16.1711,-23.3422,-29.4261,-29.4261,-31.7591,-31.7591,-31.7591,-31.7591,-31.7591,-31.7591,-31.7591,-31.7591,-31.7591,24.5023,22.8364,21.4825,20.3251,19.4899,18.6051,17.8022,16.9775,16.1873,15.4292,14.7055,14.0233,13.4003,12.8192,12.2789,6.1515,1.9673,-1.8375,-1.7076,0.2596,3.2555,6.7207,6.3212,4.6635,6.3612,8.2586,5.3825,7.4696,3.3653,1.408,126.375,145.2773,68.6789,15.9149,-4.1066,-10.4374,-15.6999,-8.0897,-4.3107,-1.4087,4.4319,9.6654,13.4992,16.5277,13.6456,29.5284,25.9431,23.3017,21.2826,19.6797,18.3602,17.2385,16.2588,15.3843,14.591,13.8623,13.187,12.5572,11.9672,11.4127,4.7019,1.4571,-1.3236,-1.2313,0.1899,2.4345,5.1595,4.838,3.5245,4.87,6.4158,4.0902,5.7676,2.5187,1.0386,59.3984,53.1703,44.571,39.736,45.6402,40.892,52.3763,50.629,49.2617,50.9209,52.5186,49.7015,47.6501,45.878,43.9988,-0.0761,-0.0511,-0.023,0.0023,0.0234,0.0399,0.0519,0.0598,0.0638,0.0646,0.0626,0.0585,0.0528,0.0459,0.0384,41.7009,37.8593,35.0842,32.9617,31.2516,29.8103,28.5503,27.4172,26.377,25.4083,24.4974,23.6352,22.8161,22.0359,21.2918
2022-02-03,137.1051483154297,134.2496,134.0578,133.9161,133.8058,133.7154,133.6375,133.5676,133.5027,133.4413,133.3823,133.3253,133.2701,133.2166,133.165,133.1154,133.1555,132.6761,132.4452,132.7305,133.3392,133.8254,134.0667,134.0404,133.7703,133.5629,133.485,133.3164,133.0612,132.9841,132.8104,134.2059,133.8235,133.5172,133.3599,133.3561,133.4343,133.5316,133.6043,133.6264,133.6185,133.6028,133.571,133.5173,133.464,133.4017,132.677,132.3135,132.0131,131.9408,132.1286,132.4412,132.8036,133.0886,133.3106,133.4391,133.5598,133.6188,133.5961,133.5577,133.4417,132.6823,132.8058,132.9883,133.173,133.3444,133.4945,133.6121,133.6849,133.7027,133.66,133.5573,133.3995,133.1951,132.9544,132.6882,65.0705,63.2518,61.9085,60.8795,60.0613,59.3872,58.8138,58.3129,57.8659,57.4606,57.0885,56.7438,56.4225,56.1217,55.8391,-16.5714,-16.5714,-16.5714,-16.5714,-22.5464,-28.6935,-28.6935,-31.0508,-31.0508,-31.0508,-31.0508,-31.0508,-31.0508,-31.0508,-31.0508,28.7915,26.1024,24.0857,22.4736,21.2916,20.1578,19.1601,18.1854,17.2731,16.4137,15.6042,14.848,14.1591,13.5196,12.9272,7.2999,6.2713,2.0871,-1.7176,-1.5878,0.3795,3.3753,6.8405,6.4411,4.7834,6.481,8.3784,5.5024,7.5895,3.4852,174.5658,190.6871,210.0788,165.6999,104.3134,73.2456,67.4864,63.3987,69.1484,74.5315,79.8282,85.3874,90.2986,95.125,99.9962,30.141,26.5035,23.8169,21.759,20.1227,18.7744,17.6275,16.6258,15.7319,14.9212,14.1769,13.4876,12.8451,12.2435,11.6783,5.6239,4.7935,1.5459,-1.2373,-1.1449,0.2776,2.5241,5.2515,4.9297,3.6151,4.9618,6.5089,4.1812,5.8601,2.6084,72.4322,65.4277,59.4937,50.9852,46.0322,50.8161,45.985,55.7388,54.0065,52.6452,54.0937,55.4945,52.6949,50.6443,48.8648,0.0426,0.0229,0.0234,0.0316,0.0419,0.0517,0.0595,0.0648,0.0674,0.0675,0.0652,0.0611,0.0556,0.049,0.0417,50.2377,45.6985,42.3086,39.6618,37.5065,35.6852,34.0976,32.6792,31.388,30.1961,29.0851,28.0421,27.0583,26.1273,25.2443
2022-02-04,137.52459716796875,135.1838,134.9232,134.7168,134.5486,134.407,134.2845,134.1755,134.0765,133.9851,133.8995,133.8187,133.7422,133.6695,133.6004,133.5348,134.2623,133.7789,133.2815,133.009,133.2094,133.7192,134.1333,134.3323,134.2889,134.0203,133.8102,133.7223,133.5499,133.2958,133.2109,135.4528,135.0343,134.6448,134.3176,134.1161,134.05,134.0628,134.1013,134.1263,134.1131,134.0774,134.038,133.9866,133.9175,133.8502,134.0526,133.3427,132.9188,132.5639,132.4118,132.4842,132.7013,132.9429,133.1749,133.307,133.4216,133.4986,133.5578,133.5574,133.526,133.5034,133.3396,133.3308,133.3931,133.4873,133.5905,133.6828,133.7462,133.7662,133.7343,133.6475,133.5084,133.3232,133.1006,132.8505,66.3009,64.3533,62.9052,61.79,60.9,60.1652,59.5399,58.9943,58.5083,58.0685,57.6658,57.2937,56.9478,56.6246,56.3216,-13.5714,-13.5714,-13.5714,-13.5714,-13.5714,-19.7613,-26.1294,-26.1294,-28.5714,-28.5714,-28.5714,-28.5714,-28.5714,-28.5714,-28.5714,32.3659,28.9019,26.3636,24.3834,22.9131,21.5694,20.4049,19.3003,18.2813,17.3325,16.4468,15.6241,14.8757,14.1832,13.5431,6.6408,7.7193,6.6907,2.5065,-1.2982,-1.1684,0.7989,3.7947,7.2599,6.8605,5.2028,6.9004,8.7978,5.9218,8.0089,97.9408,113.9304,124.5307,137.7919,121.4929,84.8008,63.0224,59.1875,56.2958,61.3939,66.0461,70.5904,75.4314,80.2034,84.4602,32.6017,28.7066,25.8104,23.58,21.7999,20.3303,19.0799,17.9886,17.0166,16.137,15.3316,14.5875,13.8956,13.2492,12.6431,5.074,5.9471,5.1141,1.8565,-0.9352,-0.8425,0.5843,2.8377,5.5734,5.2507,3.9321,5.2829,6.8348,4.4999,6.184,62.1257,64.9338,59.2475,54.3396,47.1524,42.885,47.6304,43.3606,53.105,51.5303,50.2895,51.744,53.1544,50.5805,48.6882,0.1571,0.1038,0.0801,0.0715,0.0702,0.072,0.0744,0.076,0.0762,0.0747,0.0715,0.0669,0.0611,0.0543,0.047,50.2377,45.6985,42.3086,39.6618,37.5065,35.6852,34.0976,32.6792,31.388,30.1961,29.0851,28.0421,27.0583,26.1273,25.2443
2022-02-07,136.21633911132812,135.4774,135.2452,135.0489,134.8811,134.7351,134.6056,134.4887,134.3815,134.2819,134.1884,134.1002,134.0165,133.9371,133.8615,133.7897,135.0079,134.5407,134.0829,133.6071,133.3292,133.4823,133.9269,134.2931,134.4665,134.4171,134.1572,133.9514,133.8606,133.69,133.4416,136.0096,135.6424,135.2958,134.9581,134.6619,134.4653,134.3825,134.3697,134.3826,134.3869,134.3599,134.3145,134.2667,134.2091,134.136,135.4573,134.7776,134.0647,133.4379,133.0556,132.8445,132.8447,132.9641,133.1426,133.2884,133.3932,133.4422,133.5094,133.5349,133.5367,134.3654,133.9922,133.8117,133.746,133.7485,133.7878,133.8381,133.8769,133.886,133.8534,133.7732,133.645,133.473,133.2639,133.0263,58.578,58.0242,57.5383,57.1248,56.7689,56.4548,56.1702,55.9064,55.6581,55.4217,55.1952,54.9774,54.7677,54.5658,54.3714,-22.9286,-22.9286,-22.9286,-22.9286,-22.9286,-22.9286,-28.4483,-34.127,-34.127,-36.3046,-36.3046,-36.3046,-36.3046,-36.3046,-36.3046,35.3445,31.3014,28.3567,26.081,24.3724,22.8527,21.546,20.3294,19.2175,18.1901,17.2367,16.3545,15.5525,14.8118,14.1281,4.4738,5.3326,6.4111,5.3825,1.1983,-2.6064,-2.4766,-0.5093,2.4866,5.9518,5.5523,3.8946,5.5923,7.4896,4.6136,60.8615,72.1651,83.0484,94.1,103.0836,96.0499,69.9258,53.5064,50.6405,48.3514,53.1056,57.231,61.2008,65.5624,69.8218,17.156,16.0485,15.0767,14.2496,13.5378,12.9096,12.3403,11.8129,11.3162,10.8434,10.3904,9.9548,9.5354,9.1316,8.7428,3.396,4.0745,4.9392,4.1142,0.8876,-1.8776,-1.7857,-0.3725,1.8595,4.5692,4.2495,2.9434,4.2813,5.8185,3.5058,63.134,57.504,60.4365,55.4806,51.1541,44.7351,40.8761,45.5767,41.652,51.3606,49.8862,48.7224,50.1773,51.5907,49.1625,0.2203,0.1577,0.1226,0.104,0.0949,0.0907,0.0888,0.0874,0.0854,0.0825,0.0784,0.0732,0.067,0.06,0.0526,50.2377,45.6985,42.3086,39.6618,37.5065,35.6852,34.0976,32.6792,31.388,30.1961,29.0851,28.0421,27.0583,26.1273,25.2443
2022-02-08,134.18907165527344,135.1078,134.9799,134.8567,134.7417,134.6349,134.5353,134.4418,134.3533,134.2688,134.1879,134.1101,134.0352,133.9631,133.8938,133.8273,135.2925,134.8902,134.4961,134.0942,133.6648,133.4069,133.5408,133.9467,134.2853,134.4477,134.4025,134.1588,133.9643,133.8776,133.7147,135.7742,135.5532,135.3183,135.0735,134.8173,134.5823,134.422,134.3541,134.345,134.3578,134.3631,134.3404,134.3008,134.2585,134.2067,136.1821,135.6564,135.0728,134.5316,133.9314,133.4284,133.1942,133.1369,133.2049,133.3118,133.4226,133.4711,133.5074,133.525,133.5467,134.9565,134.5251,134.2547,134.1027,134.0329,134.0159,134.0254,134.0373,134.0317,133.994,133.916,133.7949,133.6328,133.4347,133.2077,48.1488,49.2648,49.9857,50.4805,50.832,51.0847,51.2653,51.3908,51.4735,51.5226,51.5449,51.5462,51.531,51.5028,51.4646,-37.4286,-37.4286,-37.4286,-37.4286,-37.4286,-37.4286,-37.4286,-41.9098,-46.5201,-46.5201,-48.2881,-48.2881,-48.2881,-48.2881,-48.2881,34.2048,30.9005,28.3231,26.2423,24.6272,23.1645,21.8866,20.6872,19.5823,18.5555,17.5983,16.709,15.8968,15.1444,14.448,1.7076,2.4466,3.3054,4.3839,3.3554,-0.8289,-4.6336,-4.5038,-2.5365,0.4594,3.9246,3.5251,1.8674,3.5651,5.4624,8.5374,19.5028,30.8212,38.869,48.2638,55.4496,50.0224,32.7178,20.5804,17.3752,14.5119,20.4735,24.3431,27.6896,32.2737,-3.7024,-1.4704,-0.0285,0.961,1.664,2.1695,2.5305,2.7816,2.9471,3.0451,3.0898,3.0925,3.0619,3.0056,2.9293,1.289,1.8572,2.5256,3.3774,2.5647,-0.6139,-3.3379,-3.2474,-1.8552,0.3435,3.0129,2.698,1.4113,2.7294,4.2436,47.3059,57.0794,52.4377,55.4491,51.2489,47.5352,41.9426,38.532,43.1598,39.6241,49.2591,47.9013,46.8273,48.2789,49.6921,0.2116,0.1656,0.1351,0.1164,0.1057,0.0997,0.0962,0.0935,0.0906,0.0871,0.0827,0.0774,0.0712,0.0643,0.0569,28.5064,28.4955,28.0879,27.5329,26.9202,26.283,25.6343,24.9803,24.3248,23.671,23.0221,22.3808,21.7496,21.1309,20.5264
2022-02-09,135.60716247558594,135.2491,135.1354,135.0224,134.9138,134.8107,134.7131,134.6203,134.5317,134.4466,134.3647,134.2856,134.2093,134.1356,134.0646,133.9963,136.2662,135.3367,134.9792,134.619,134.245,133.8409,133.5899,133.6993,134.0649,134.3731,134.5198,134.4731,134.239,134.0505,133.9638,135.8627,135.7312,135.5641,135.3751,135.1696,134.9481,134.7392,134.5906,134.5205,134.5021,134.5042,134.5007,134.4732,134.4309,134.3864,136.3619,136.1064,135.7009,135.2829,134.7969,134.3205,133.8338,133.5003,133.4119,133.4267,133.4971,133.5555,133.5859,133.5812,133.5904,135.3563,134.9502,134.6478,134.445,134.3231,134.2601,134.233,134.2186,134.1967,134.1514,134.0726,133.9559,133.8011,133.6119,133.3941,54.8903,54.8297,54.7356,54.633,54.5281,54.4208,54.3098,54.1945,54.0746,53.9507,53.8235,53.6941,53.5636,53.4329,53.3029,-27.2857,-27.2857,-27.2857,-27.2857,-27.2857,-27.2857,-27.2857,-27.2857,-32.4934,-37.851,-37.851,-39.9055,-39.9055,-39.9055,-39.9055,29.4692,27.8844,26.3118,24.8578,23.6419,22.4588,21.3772,20.3238,19.3275,18.383,17.4885,16.6473,15.871,15.1459,14.4702,5.8419,3.1257,3.8646,4.7235,5.802,4.7734,0.5892,-3.2155,-3.0857,-1.1185,1.8774,5.3426,4.9431,3.2854,4.9831,-51.1207,-8.4814,3.3491,15.5141,22.9429,31.9307,38.0431,33.5184,19.1128,8.3628,4.9895,1.881,8.4265,12.2788,15.4538,9.7807,9.6594,9.4712,9.266,9.0562,8.8415,8.6197,8.389,8.1492,7.9013,7.647,7.3883,7.1272,6.8658,6.6057,4.5021,2.3594,2.9336,3.609,4.4699,3.6486,0.4364,-2.3164,-2.2249,-0.8181,1.4039,4.1015,3.7832,2.483,3.815,52.0488,42.9548,52.7289,48.7431,51.7732,48.093,44.8079,39.8049,36.7203,41.2766,38.0312,47.5841,46.3158,45.311,46.757,0.1984,0.1668,0.142,0.1248,0.1138,0.1069,0.1023,0.0987,0.0953,0.0914,0.0868,0.0813,0.0752,0.0684,0.0611,5.791,9.7874,12.2324,13.7814,14.7748,15.4016,15.7738,15.9627,16.0161,15.9678,15.8427,15.6594,15.4325,15.1733,14.8909
2022-02-10,134.7982635498047,135.1188,135.0499,134.9714,134.8896,134.8076,134.7265,134.6469,134.569,134.4928,134.4182,134.3453,134.2741,134.2048,134.1375,134.0722,135.9017,136.0557,135.2688,134.9585,134.6364,134.2948,133.9202,133.6824,133.7775,134.1135,134.3994,134.5359,134.4908,134.2681,134.0877,135.4418,135.5953,135.5227,135.4099,135.2693,135.1069,134.9243,134.7469,134.6176,134.5546,134.5363,134.5363,134.5315,134.5052,134.4654,135.7768,136.0708,135.9246,135.6932,135.3461,134.981,134.5464,134.1512,133.8197,133.644,133.6313,133.6595,133.6958,133.6909,133.6771,135.5535,135.2333,134.9508,134.7346,134.5855,134.4923,134.4379,134.4022,134.3661,134.3135,134.2335,134.12,133.9716,133.7904,133.5809,50.4045,51.0997,51.5444,51.8432,52.0483,52.1875,52.2775,52.3293,52.3508,52.3482,52.3263,52.2893,52.2404,52.1824,52.1176,-65.8606,-33.0714,-33.0714,-33.0714,-33.0714,-33.0714,-33.0714,-33.0714,-33.0714,-37.8647,-42.7961,-42.7961,-44.6871,-44.6871,-44.6871,27.1338,26.38,25.3291,24.215,23.2172,22.191,21.2199,20.2496,19.315,18.4165,17.5564,16.7405,15.9818,15.2689,14.6012,-2.187,5.033,2.3168,3.0558,3.9146,4.9931,3.9645,-0.2197,-4.0244,-3.8946,-1.9273,1.0685,4.5337,4.1343,2.4766,-67.4624,-35.1893,0.6717,11.7344,22.4404,29.2183,37.0496,42.6327,38.894,24.9496,14.2071,11.0229,8.0887,14.1704,17.8758,0.8089,2.1994,3.0888,3.6864,4.0965,4.375,4.5551,4.6587,4.7017,4.6964,4.6527,4.5786,4.4808,4.3649,4.2353,-1.5966,3.8787,1.7488,2.3196,2.991,3.8467,3.0303,-0.1627,-2.8991,-2.8082,-1.4097,0.799,3.4805,3.1642,1.8717,38.1411,56.3327,47.2274,55.7009,51.7364,54.4322,50.7619,47.4612,42.3895,39.2351,43.4486,40.1491,49.1074,47.8356,46.8266,0.1674,0.153,0.1372,0.1244,0.1153,0.1091,0.1047,0.1011,0.0977,0.0938,0.0893,0.0841,0.0781,0.0716,0.0645,15.4566,17.3537,18.4505,19.0726,19.3942,19.5134,19.4892,19.36,19.1523,18.8855,18.5746,18.2312,17.8646,17.4823,17.0903
2022-02-11,133.91944885253906,134.7747,134.766,134.7365,134.6946,134.6452,134.5911,134.5342,134.4755,134.4157,134.3553,134.2946,134.2342,134.1742,134.1151,134.0572,135.3707,135.6178,135.7881,135.1183,134.8541,134.5708,134.2631,133.9198,133.699,133.7866,134.101,134.3708,134.5014,134.4605,134.2505,134.874,135.06,135.2218,135.2011,135.138,135.0435,134.9234,134.78,134.6359,134.5297,134.4793,134.4672,134.4708,134.4698,134.4489,135.2334,135.4885,135.7813,135.7279,135.5678,135.3502,135.0367,134.6995,134.3345,134.0658,133.8822,133.7966,133.8053,133.8117,133.7967,135.5255,135.338,135.1224,134.9314,134.7839,134.681,134.6133,134.5656,134.5211,134.4648,134.3855,134.2764,134.1349,133.9621,133.7614,45.5512,47.0433,48.065,48.7976,49.3396,49.7478,50.0575,50.2922,50.4685,50.5988,50.6923,50.7564,50.7969,50.8186,50.8252,-73.7931,-78.3784,-39.3571,-39.3571,-39.3571,-39.3571,-39.3571,-39.3571,-39.3571,-39.3571,-43.7003,-48.1685,-48.1685,-49.8819,-49.8819,25.1876,25.0905,24.4693,23.6436,22.8349,21.9476,21.0757,20.1812,19.3034,18.4477,17.62,16.8281,16.0864,15.3854,14.7256,-3.1856,-3.0658,4.1542,1.438,2.177,3.0358,4.1143,3.0857,-1.0985,-4.9032,-4.7734,-2.8061,0.1897,3.6549,3.2555,-65.9567,-72.1775,-46.5233,-10.2976,1.5669,13.4434,20.2683,28.2314,33.4311,30.0273,17.4328,7.3679,4.0956,1.0349,7.5444,-8.8975,-5.9134,-3.87,-2.4047,-1.3208,-0.5045,0.1149,0.5844,0.9371,1.1975,1.3845,1.5128,1.5939,1.6372,1.6505,-2.3235,-2.2381,3.2015,1.0855,1.6525,2.3195,3.1697,2.3586,-0.8136,-3.5321,-3.4418,-2.0524,0.1419,2.8059,2.4916,14.6094,34.0204,51.8955,44.0684,52.5395,48.9979,51.7039,48.3811,45.3736,40.7163,37.7975,41.9631,38.8774,47.7785,46.5737,0.1169,0.1223,0.1187,0.1133,0.1084,0.1047,0.1019,0.0994,0.0967,0.0934,0.0895,0.0848,0.0793,0.0732,0.0666,15.4566,17.3537,18.4505,19.0726,19.3942,19.5134,19.4892,19.36,19.1523,18.8855,18.5746,18.2312,17.8646,17.4823,17.0903
2022-02-14,133.2203826904297,134.3292,134.3784,134.3985,134.3988,134.3852,134.3618,134.3313,134.2955,134.2557,134.2128,134.1677,134.121,134.0733,134.0252,133.977,134.6534,135.0628,135.3175,135.5022,134.928,134.7051,134.4578,134.1825,133.8695,133.6668,133.7509,134.0489,134.3067,134.4337,134.3982,134.2582,134.4594,134.6501,134.8205,134.84,134.8176,134.7622,134.6794,134.5714,134.4583,134.3751,134.3389,134.3355,134.3453,134.3503,134.7341,135.0204,135.267,135.4934,135.4969,135.4154,135.2507,135.0404,134.7449,134.4574,134.2048,134.0622,133.9671,133.9176,133.9131,135.284,135.2552,135.142,135.0097,134.8919,134.8013,134.7367,134.6888,134.6443,134.5902,134.5156,134.4138,134.2814,134.1186,133.9281,41.7171,43.8155,45.2859,46.3604,47.17,47.7928,48.2783,48.6598,48.9605,49.1975,49.3838,49.5292,49.6416,49.7274,49.7914,-82.9787,-83.8384,-86.6109,-44.3571,-44.3571,-44.3571,-44.3571,-44.3571,-44.3571,-44.3571,-44.3571,-48.3422,-52.442,-52.442,-54.0142,21.9252,21.5189,21.9007,21.7461,21.3945,20.8396,20.2117,19.5039,18.7699,18.0267,17.288,16.5668,15.881,15.2248,14.6011,-4.304,-3.8846,-3.7648,3.4552,0.739,1.478,2.3368,3.4153,2.3867,-1.7975,-5.6022,-5.4724,-3.5051,-0.5093,2.9559,-156.3295,-139.444,-131.6073,-112.943,-67.7357,-52.9277,-35.5333,-27.1035,-15.6763,-10.088,-13.988,-22.8378,-30.2,-33.8967,-37.4662,-16.5659,-12.369,-9.4281,-7.2791,-5.66,-4.4144,-3.4433,-2.6804,-2.079,-1.6049,-1.2325,-0.9416,-0.7167,-0.5453,-0.4172,-3.1298,-2.8334,-2.7484,2.6628,0.5578,1.1219,1.7854,2.6312,1.8243,-1.3314,-4.0357,-3.9459,-2.5637,-0.3809,2.2692,15.6332,12.8022,30.6745,48.0724,41.2806,49.6919,46.5122,49.2134,46.1936,43.4442,39.1559,36.449,40.563,37.6727,46.5078,0.0546,0.0794,0.0893,0.0927,0.0938,0.094,0.0939,0.0933,0.092,0.09,0.0871,0.0832,0.0786,0.0731,0.0672,5.6132,0.0894,3.9207,6.5664,8.4312,9.7602,10.7078,11.3759,11.8342,12.1325,12.3072,12.3858,12.3894,12.3347,12.2345
2022-02-15,134.31890869140625,134.3248,134.3622,134.3797,134.3818,134.3722,134.3538,134.3287,134.2981,134.2634,134.2254,134.1849,134.1424,134.0986,134.054,134.0091,134.3372,134.6049,134.9692,135.206,135.3834,134.8722,134.6725,134.4468,134.1919,133.8991,133.7072,133.784,134.0637,134.307,134.4277,134.1612,134.2721,134.427,134.5828,134.7284,134.7523,134.7401,134.6982,134.6307,134.5392,134.4413,134.3683,134.3362,134.3333,134.3423,134.3546,134.5654,134.8282,135.0872,135.3058,135.3036,135.2614,135.1584,134.986,134.7729,134.5143,134.3161,134.1766,134.1087,134.0509,135.0017,135.095,135.0782,135.0121,134.9355,134.8687,134.8173,134.7772,134.7388,134.6911,134.6246,134.5323,134.4107,134.2594,134.0804,49.7008,50.0933,50.4328,50.7123,50.937,51.1136,51.2487,51.3481,51.4172,51.4607,51.483,51.4876,51.4778,51.4564,51.4258,-57.1726,-63.4752,-65.3199,-71.2692,-36.5,-36.5,-36.5,-36.5,-36.5,-36.5,-36.5,-36.5,-41.0477,-45.7265,-45.7265,19.7767,20.057,20.7755,20.8894,20.7372,20.3404,19.8339,19.2235,18.5666,17.8847,17.1949,16.5126,15.8569,15.2245,14.6192,-1.8974,-3.2056,-2.7861,-2.6663,4.5537,1.8375,2.5764,3.4352,4.5137,3.4852,-0.699,-4.5038,-4.3739,-2.4067,0.5892,-26.8759,-49.932,-57.4157,-62.2273,-47.853,-18.3499,-7.9248,3.967,10.7329,19.0628,24.0753,20.5659,8.9277,-0.4905,-3.8628,-0.5983,0.1867,0.8657,1.4247,1.874,2.2272,2.4974,2.6962,2.8344,2.9215,2.9659,2.9751,2.9556,2.9129,2.8516,-1.393,-2.331,-2.0322,-1.9465,3.5093,1.387,1.9557,2.6248,3.4775,2.6639,-0.5178,-3.2444,-3.1538,-1.7603,0.4406,31.4295,27.1136,22.7646,37.1226,51.7766,44.9141,52.3829,49.1993,51.6421,48.616,45.8453,41.4938,38.7283,42.5613,39.6235,0.0182,0.0496,0.0664,0.0754,0.0806,0.0838,0.0858,0.0869,0.087,0.0861,0.0841,0.0812,0.0773,0.0726,0.0672,9.0343,11.2852,12.8991,14.0351,14.8211,15.3477,15.6786,15.8592,15.9232,15.8962,15.7979,15.6441,15.4473,15.2179,14.964
2022-02-16,133.11053466796875,133.9764,134.0481,134.0965,134.1265,134.1419,134.1458,134.1405,134.1278,134.109,134.0854,134.0579,134.0272,133.9941,133.9592,133.923,134.1574,134.1612,134.4175,134.7621,134.9959,135.1763,134.725,134.552,134.351,134.1195,133.8495,133.6718,133.7463,134.0132,134.247,133.8093,133.8973,134.0129,134.1627,134.3142,134.4579,134.499,134.5066,134.4858,134.44,134.3705,134.2929,134.2354,134.2132,134.2164,134.0259,134.1753,134.3798,134.6362,134.8841,135.1144,135.1399,135.1042,135.0338,134.9149,134.7334,134.5418,134.3607,134.2585,134.1894,134.6576,134.8507,134.9262,134.9319,134.9065,134.8742,134.8458,134.8217,134.7959,134.7599,134.7051,134.6254,134.517,134.3791,134.2133,42.0902,43.8111,45.0995,46.0853,46.8537,47.4607,47.9446,48.3322,48.6436,48.8936,49.094,49.2539,49.3807,49.4804,49.5579,-66.2994,-68.3348,-72.3019,-73.5018,-77.4985,-45.1429,-45.1429,-45.1429,-45.1429,-45.1429,-45.1429,-45.1429,-45.1429,-49.0716,-53.1136,19.3494,18.7494,18.952,18.862,18.6678,18.6822,18.4881,18.1222,17.6584,17.1309,16.566,15.9853,15.4123,14.848,14.299,-1.0785,-3.1057,-4.4139,-3.9945,-3.8746,3.3454,0.6291,1.3681,2.2269,3.3054,2.2768,-1.9074,-5.7121,-5.5823,-3.615,-116.1046,-133.0258,-136.07,-131.7398,-126.9969,-115.3295,-76.9311,-65.2935,-48.8064,-40.5234,-28.6607,-23.0687,-26.7555,-34.0698,-40.3187,-15.8196,-12.3779,-9.8011,-7.8294,-6.2926,-5.0786,-4.1109,-3.3355,-2.7128,-2.2128,-1.812,-1.4922,-1.2385,-1.0391,-0.8843,-0.8038,-2.2801,-3.2096,-2.9135,-2.8286,2.5781,0.4749,1.0385,1.7015,2.5465,1.7403,-1.4127,-4.1148,-4.0251,-2.6441,31.2405,25.9153,22.9085,19.7246,32.9841,47.2317,41.4539,48.8575,46.0767,48.5125,45.8326,43.3619,39.449,36.9411,40.7148,-0.023,0.0151,0.0388,0.0537,0.0634,0.07,0.0747,0.0778,0.0796,0.0801,0.0794,0.0775,0.0745,0.0706,0.066,17.2129,10.9041,6.1871,2.6433,0.044,2.1001,3.6835,4.9069,5.8518,6.5784,7.1324,7.5486,7.8542,8.0707,8.2153
